251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,305,306,307,251,251,251,251,251,251,251,251,251,251,251,251,251,251,414,414,414,414,414,414,414,510,510,510,510,510,510,510,510,510,510,510,510,510,434,251
251,251,251,251,251,251,251,251,251,251,251,251,251,251,114,114,114,114,114,114,114,114,114,114,114,114,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,414,414,414,414,510,510,510,510,510,510,510,510,510,456,251
251,251,251,251,251,251,251,251,251,251,251,251,114,114,114,114,114,114,110,114,114,114,110,114,114,114,114,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,414,510,510,510,510,510,510,510,455,251,251
251,251,251,251,251,251,251,251,251,251,251,251,114,110,110,110,110,110,110,110,114,110,110,110,114,114,114,114,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,414,414,414,414,414,414,414,251,251,251
251,251,251,251,251,251,251,251,251,274,274,114,110,110,110,110,110,110,110,110,110,110,110,110,110,110,114,114,114,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251
251,251,251,251,251,251,251,274,274,274,114,110,110,113,110,110,110,110,110,110,110,110,110,110,110,110,110,114,114,114,274,274,274,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251
251,251,251,251,274,274,274,273,274,274,114,110,110,110,113,113,110,110,110,110,110,110,114,110,110,110,110,110,114,114,114,274,274,274,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251
251,251,274,274,252,274,274,274,274,114,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,114,114,274,274,274,274,274,251,251,251,251,251,251,251,251,251,251,251,251,251,251,274,274,274,274,274,271,274
274,274,274,274,274,273,274,274,110,110,110,110,110,110,113,110,113,110,110,110,110,110,114,110,110,110,110,110,110,114,114,274,274,274,252,274,274,251,251,251,251,251,251,251,251,251,274,274,274,274,274,274,274,274,274,274,274
274,274,274,274,274,274,274,110,110,110,110,110,110,110,113,110,110,110,110,110,110,110,114,110,110,110,110,110,110,114,114,274,274,274,274,274,274,251,251,251,251,251,251,251,251,274,274,274,267,267,267,267,267,267,267,274,274
274,273,271,273,274,274,114,110,110,110,113,110,110,113,113,113,110,110,110,110,110,110,110,110,110,110,110,110,114,114,114,114,274,274,274,274,274,274,274,251,251,251,251,251,274,274,274,267,267,267,267,267,267,267,267,267,274
274,273,274,274,274,114,110,110,110,113,113,113,110,113,113,113,113,113,110,110,110,110,110,110,110,110,110,110,114,114,114,114,114,274,274,271,274,274,274,274,251,251,251,274,271,274,274,267,267,267,267,267,267,267,267,267,274
274,274,274,274,274,114,110,110,110,113,113,113,110,113,113,113,114,110,110,110,110,110,113,110,110,110,114,110,110,114,114,114,114,274,274,274,274,274,252,274,274,274,274,274,274,274,267,267,267,267,267,267,267,267,267,267,274
274,274,274,274,113,113,113,110,113,113,113,113,110,113,113,114,110,110,110,110,113,113,113,110,110,114,110,110,110,114,114,114,114,114,274,274,274,274,274,274,274,274,274,274,274,267,267,267,267,267,267,267,267,267,267,267,274
273,273,274,274,113,113,110,110,113,113,113,113,110,113,114,114,110,110,110,113,113,113,113,110,110,113,110,110,110,114,114,114,114,114,114,274,274,274,274,274,274,274,273,274,274,267,267,267,267,267,267,267,267,267,267,267,274
274,274,274,274,110,110,110,113,113,110,110,110,110,114,114,114,113,113,113,113,110,110,110,110,110,113,110,110,110,110,114,114,114,114,114,274,274,274,274,274,274,274,274,274,267,267,267,267,267,267,267,267,267,267,267,267,274
274,252,274,110,110,110,113,110,110,110,110,110,110,110,110,114,113,114,114,114,110,113,110,110,110,113,110,110,110,110,114,114,114,114,114,274,274,274,270,274,252,274,274,274,267,267,267,267,267,267,267,267,267,267,267,267,274
274,274,274,114,110,110,110,110,114,110,110,110,110,110,110,110,110,113,113,110,110,110,110,110,110,113,110,110,110,110,114,114,114,114,114,114,274,274,274,274,274,274,274,274,267,267,267,267,267,267,267,267,267,267,267,274,274
274,274,110,110,110,110,114,114,110,110,110,110,110,110,110,110,110,110,110,110,110,113,110,114,110,110,110,110,110,114,114,114,114,114,114,114,114,114,274,274,270,274,274,267,267,267,267,267,267,267,267,267,267,267,267,274,274
273,274,274,110,110,114,114,110,110,110,110,114,110,110,110,110,110,110,110,110,110,110,110,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,274,274,274,274,274,267,267,267,267,267,267,267,267,267,267,267,267,274,274
274,274,274,110,110,110,110,110,110,110,110,114,110,110,110,110,110,110,110,110,114,110,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,274,274,274,267,267,267,267,267,267,267,267,267,267,267,267,267,274,252
274,274,274,110,110,110,110,110,110,110,114,114,114,110,110,114,110,110,110,114,110,110,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,274,274,267,267,267,267,267,267,267,267,267,267,267,267,267,267,274,274
274,270,274,274,110,114,114,114,114,110,114,114,110,114,114,114,110,110,110,110,110,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,274,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,274,270
274,270,271,274,110,110,114,114,110,110,114,114,114,114,114,114,110,110,110,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,274,274,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,274,274
274,270,274,274,274,110,110,110,110,114,114,114,114,114,114,114,114,110,110,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,274,274,274,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,274,274
270,270,274,274,274,121,121,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,274,274,274,274,267,267,267,267,267,267,267,267,267,267,267,267,267,267,274,274,274
274,252,274,274,121,121,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,274,274,273,274,274,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,274,271
274,274,274,121,121,121,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,274,274,274,274,274,274,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,274,274
274,274,121,121,121,121,121,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,274,274,274,273,274,274,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,274,274
274,274,121,121,121,121,121,121,121,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,274,274,274,274,274,274,274,274,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,274,274,274
274,274,121,121,121,121,121,121,121,121,121,121,121,121,121,274,274,114,114,114,114,114,114,114,114,114,114,114,114,274,274,274,273,274,252,274,274,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,274,274
274,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,274,274,114,114,114,114,114,114,114,114,114,274,274,274,274,274,274,274,274,274,274,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,274
274,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,274,274,274,274,274,274,274,274,309,309,274,274,274,273,271,274,274,274,274,177,177,177,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,274
274,274,121,121,121,121,121,121,121,121,121,121,121,121,121,274,274,274,273,273,274,271,274,274,309,309,274,274,274,274,274,274,274,177,177,177,177,177,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,274,274
274,274,121,121,121,121,121,121,121,121,121,121,121,121,274,274,274,274,274,273,273,274,274,274,309,309,274,274,274,274,274,177,177,177,177,177,177,177,177,267,267,267,267,267,267,267,267,267,267,267,267,267,267,177,177,274,274
274,121,121,121,121,121,121,121,121,121,121,121,121,274,274,274,252,274,274,274,274,274,274,274,331,331,274,274,274,177,177,177,177,177,177,177,177,177,177,177,267,267,267,267,267,267,267,267,267,267,267,267,177,177,177,274,274
274,121,121,121,121,121,121,121,121,121,121,121,274,274,274,270,274,274,274,274,274,274,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,267,267,267,267,267,267,267,267,177,177,177,177,177,274,274,274
274,274,121,121,121,121,121,121,121,121,121,121,274,274,274,274,274,274,274,274,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,267,267,267,177,177,177,177,177,177,274,274,274,274,270
274,274,274,121,121,121,121,121,121,121,274,274,274,271,274,273,273,274,274,274,274,177,177,177,177,177,177,177,177,177,177,177,177,177,177,274,274,274,274,177,177,177,177,177,177,177,177,177,177,177,274,274,274,274,270,271,274
274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,273,273,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,270,270,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274
